Tag,Issue_Date,Code,Description,Fine Amount,Issue Time,Proximity,Address,Proximity_optional,Address_optional,Province,Month,Hour
***84222,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:25,NR,737 GLADSTONE AVE,,,ON,December,1
***92657,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:25,NR,194 MANNING AVE,,,ON,December,1
***14685,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:26,AT,330 DIXON RD,,,ON,December,1
***61851,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:26,E/S,EVANS AVE,N/O,COLBECK ST,ON,December,1
***14686,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:27,AT,330 DIXON RD,,,ON,December,1
***68571,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,01:27,OPP,11 NELSON ST,,,ON,December,1
***80046,2022-12-05,16,PARK-WITHIN 9M INTERSECT ROAD,50,01:27,NR,1 RUMNEY RD,,,ON,December,1
***92658,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:27,NR,180 MANNING AVE,,,ON,December,1
***57957,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:28,NR,127 ISABELLA ST,,,ON,December,1
***57958,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:29,NR,135 ISABELLA ST,,,QC,December,1
***61045,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:29,NR,215 MARIA ST,,,ON,December,1
***68148,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:29,AT,5791 YONGE ST,,,ON,December,1
***26860,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:30,,46 PANORAMA COURT,,,ON,December,1
***59615,2022-12-05,347,PARK IN A FIRE ROUTE,250,01:30,NR,60 PARROTTA DR,,,ON,December,1
***75276,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:30,NR,121 CARLAW AVE,,,ON,December,1
***84223,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:30,NR,228 HALLAM ST,,,ON,December,1
***61046,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:31,NR,223 MARIA ST,,,ON,December,1
***61852,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:31,NR,373 ARMADALE AVE,,,ON,December,1
***84224,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:31,NR,217 WESTMORELAND AVE,,,ON,December,1
***27243,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:32,OPP,70 CARR ST,,,ON,December,1
***59616,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,01:32,NR,80 PARROTTA DR,,,ON,December,1
***67312,2022-12-05,14,PARK-OBSTRUCT (DRWAY/LANEWAY),50,01:32,NR,1783 GERRARD ST E,,,ON,December,1
***75277,2022-12-05,336,PARK-FAIL TO DISPLAY PERMIT,30,01:32,NR,165 CARLAW AVE,,,ON,December,1
***92659,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:32,NR,103 ROBINSON AVE,,,ON,December,1
***27244,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:33,OPP,70 CARR ST,,,ON,December,1
***59617,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,01:33,NR,71 PARROTTA DR,,,ON,December,1
***27245,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:34,OPP,70 CARR ST,,,ON,December,1
***75278,2022-12-05,363,PARK ONSTRT ACCESSIBLE NO PRMT,450,01:34,NR,169 CARLAW AVE,,,ON,December,1
***92660,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:34,NR,101 ROBINSON AVE,,,NS,December,1
***81094,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:35,NR,213 ERSKINE AVE,,,ON,December,1
***68149,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,01:35,NR,5 TANGREEN CRT,,,ON,December,1
***68572,2022-12-05,134,PARK-SIGNED HWY-PUBLIC LANE,40,01:35,R/O,236 ADELAIDE ST W,,,ON,December,1
***92661,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:35,NR,87 ROBINSON AVE,,,ON,December,1
***01205,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:36,,25 MARTHA EATON WAY,,,ON,December,1
***61853,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:36,W/S,WILLARD AVE,N/O,COLBECK ST,ON,December,1
***66655,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:36,NR,23 MANITOBA ST,,,ON,December,1
***75279,2022-12-05,336,PARK-FAIL TO DISPLAY PERMIT,30,01:36,NR,177 CARLAW AVE,,,ON,December,1
***92662,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:36,NR,87 ROBINSON AVE,,,ON,December,1
***61854,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:37,E/S,WILLARD AVE,N/O,COLBECK ST,ON,December,1
***84225,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:37,NR,915 DOVERCOURT RD,,,ON,December,1
***01206,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:38,,25 MARTHA EATON WAY,,,ON,December,1
***04908,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:38,NR,920 DOVERCOURT RD,,,ON,December,1
***59618,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,01:39,NR,100 BOB YUILL DR,,,ON,December,1
***04909,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:39,NR,920 DOVERCOURT RD,,,ON,December,1
***68573,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,01:40,NR,11 WINDSOR ST,,,QC,December,1
***13360,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:41,,125 FLEMINGTON RD,,,ON,December,1
***07028,2022-12-05,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,01:41,NR,68 ANDONA CRES,,,ON,December,1
***61047,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:41,NR,539 CLENDENAN AVE,,,NS,December,1
***61855,2022-12-05,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,01:41,NR,462 WILLARD AVE,,,ON,December,1
***75280,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:41,NR,25 PAPE AVE,,,ON,December,1
***61048,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:44,NR,535 CLENDENAN AVE,,,ON,December,1
***68150,2022-12-05,338,PARK - BETWEEN ROAD & SIDEWALK,50,01:44,NR,57 FISHERVILLE RD,,,ON,December,1
***75281,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:44,OPP,50 PAPE AVE,,,ON,December,1
***26861,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:45,,46 PANORAMA COURT,,,ON,December,1
***13362,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:45,,125 FLEMINGTON RD,,,ON,December,1
***61856,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:45,NR,490 WILLARD AVE,,,ON,December,1
***04910,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:45,NR,1147 DOVERCOURT RD,,,ON,December,1
***13363,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:47,,125 FLEMINGTON RD,,,ON,December,1
***61857,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:47,OPP,488 WILLARD AVE,,,ON,December,1
***80047,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:47,NR,170 HOLBORNE AVE,,,ON,December,1
***61049,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:48,NR,505 QUEBEC ST,,,ON,December,1
***13364,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:49,,125 FLEMINGTON RD,,,ON,December,1
***18818,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:49,NR,103 WATSON AVE,,,ON,December,1
***61050,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:49,NR,505 QUEBEC ST,,,ON,December,1
***75282,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:49,OPP,20 WINNIFRED AVE,,,ON,December,1
***68574,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:50,AT,300 FRONT ST W,,,ON,December,1
***04911,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:50,NR,27 ACORES AVE,,,ON,December,1
***04912,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:51,NR,27 ACORES AVE,,,ON,December,1
***68575,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:52,AT,300 FRONT ST W,,,ON,December,1
***80048,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:52,NR,96 BARKER AVE,,,ON,December,1
***04913,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:52,NR,27 ACORES AVE,,,ON,December,1
***68576,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:53,AT,300 FRONT ST W,,,ON,December,1
***80049,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:53,NR,96 BARKER AVE,,,ON,December,1
***07029,2022-12-05,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,01:54,NR,36 CONFERENCE BLVD,,,ON,December,1
***68577,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:55,AT,300 FRONT ST W,,,ON,December,1
***04914,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:55,NR,425 MELITA CRES,,,ON,December,1
***68578,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:56,AT,300 FRONT ST W,,,ON,December,1
***75283,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:56,NR,26 LARCHMOUNT AVE,,,ON,December,1
***04915,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:56,OPP,134 LAMBERTLODGE AVE,,,ON,December,1
***34344,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:57,,1346 DANFORTH RD,,,ON,December,1
***27246,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:57,NR,280 MANNING AVE,,,ON,December,1
***27247,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:57,NR,280 MANNING AVE,,,ON,December,1
***59619,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,01:58,AT,1235 WILSON AVE,,,ON,December,1
***04916,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,01:58,NR,125 LAMBERTLODGE AVE,,,ON,December,1
***75284,2022-12-05,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,01:59,OPP,730 EASTERN AVE,,,ON,December,1
***80050,2022-12-05,192,STAND SIGNED TRANSIT STOP,150,01:59,NR,825 COXWELL AVE,,,ON,December,1
***45183,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:00,NR,22 ELKHORN DR,,,ON,December,2
***68379,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:00,AT,275 YORKLAND RD,,,ON,December,2
***68380,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:00,AT,275 YORKLAND RD,,,ON,December,2
***04917,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:00,NR,83 LAMBERTLODGE AVE,,,ON,December,2
***34345,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:01,,1346 DANFORTH RD,,,ON,December,2
***45184,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:01,NR,22 ELKHORN DR,,,QC,December,2
***68151,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:01,AT,23 SHEPPARD AVE E,,,ON,December,2
***21198,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:02,,44 LONGBOURNE DRIVE,,,ON,December,2
***34346,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:02,,1346 DANFORTH RD,,,ON,December,2
***45185,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:02,NR,22 ELKHORN DR,,,ON,December,2
***68152,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:02,AT,23 SHEPPARD AVE E,,,ON,December,2
***04918,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:02,OPP,18 LAMBERTLODGE AVE,,,ON,December,2
***34347,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:03,,1346 DANFORTH RD,,,ON,December,2
***21863,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:03,OPP,49 UPWOOD AVE,,,ON,December,2
***45186,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:03,NR,22 ELKHORN DR,,,ON,December,2
***59620,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:03,AT,1235 WILSON AVE,,,ON,December,2
***68381,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:03,AT,275 YORKLAND RD,,,ON,December,2
***04919,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:03,NR,1 LAMBERTLODGE AVE,,,ON,December,2
***34348,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:04,,1346 DANFORTH RD,,,ON,December,2
***21864,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:04,NR,49 UPWOOD AVE,,,ON,December,2
***45187,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:04,NR,22 ELKHORN DR,,,ON,December,2
***00587,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,02:04,OPP,19 PUMA DR,,,ON,December,2
***67008,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:04,AT,1235 WILSON AVE,,,ON,December,2
***68382,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:04,AT,275 YORKLAND RD,,,ON,December,2
***21865,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:05,OPP,49 UPWOOD AVE,,,ON,December,2
***45188,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:05,NR,22 ELKHORN DR,,,ON,December,2
***66656,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:05,AT,265 MARKLAND DR,,,ON,December,2
***67009,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:05,AT,1235 WILSON AVE,,,ON,December,2
***75285,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:05,NR,80 RUSHBROOKE AVE,,,ON,December,2
***80051,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:05,NR,10 LANKIN BLVD,,,QC,December,2
***45189,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:06,NR,22 ELKHORN DR,,,ON,December,2
***14687,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:06,AT,366 THE EAST MALL,,,ON,December,2
***00588,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,02:06,NR,25 PUMA DR,,,ON,December,2
***66657,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:06,AT,265 MARKLAND DR,,,ON,December,2
***67010,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:06,AT,1235 WILSON AVE,,,ON,December,2
***67011,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:06,AT,1235 WILSON AVE,,,ON,December,2
***21866,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:07,NR,54 UPWOOD AVE,,,ON,December,2
***92274,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:07,NR,75 GREENLAND RD,,,ON,December,2
***07030,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,02:07,NR,2 PROVINCETOWN RD,,,ON,December,2
***66658,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:07,AT,265 MARKLAND DR,,,ON,December,2
***66659,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:07,AT,265 MARKLAND DR,,,ON,December,2
***68153,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:07,NR,8 LYNDALE DR,,,ON,December,2
***68383,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:07,AT,275 YORKLAND RD,,,ON,December,2
***68579,2022-12-05,8,STAND VEH.-PROHIBIT TIME/DAY,100,02:07,NR,19 GRAND TRUNK CRES,,,ON,December,2
***21199,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:08,,44 LONGBOURNE DRIVE,,,ON,December,2
***82194,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:08,,30 MEADOWGLEN PL,,,ON,December,2
***03320,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:08,,25 ST DENNIS DRIVE,,,ON,December,2
***21867,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:08,NR,58 UPWOOD AVE,,,ON,December,2
***45190,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:08,NR,22 ELKHORN DR,,,ON,December,2
***45191,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:08,NR,22 ELKHORN DR,,,ON,December,2
***92275,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:08,NR,75 GREENLAND RD,,,ON,December,2
***60055,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:08,NR,6 ESTERBROOKE AVE,,,ON,December,2
***67313,2022-12-05,14,PARK-OBSTRUCT (DRWAY/LANEWAY),50,02:08,NR,456 KINGSWOOD RD,,,ON,December,2
***68154,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:08,NR,8 LYNDALE DR,,,ON,December,2
***68384,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:08,AT,275 YORKLAND RD,,,ON,December,2
***73005,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:08,AT,265 MARKLAND DR,,,ON,December,2
***75286,2022-12-05,336,PARK-FAIL TO DISPLAY PERMIT,30,02:08,NR,46 RUSHBROOKE AVE,,,ON,December,2
***21868,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:09,NR,57 UPWOOD AVE,,,ON,December,2
***45192,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:09,NR,22 ELKHORN DR,,,ON,December,2
***45193,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:09,NR,22 ELKHORN DR,,,ON,December,2
***57959,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:09,AT,260 WELLESLEY AVE,,,ON,December,2
***07031,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,02:09,S/S,ELSBURY LANE,W/O,MARINE APPROACH DR,ON,December,2
***60056,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:09,NR,6 ESTERBROOKE AVE,,,ON,December,2
***60057,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:09,NR,6 ESTERBROOKE AVE,,,ON,December,2
***68171,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:09,NR,9 KIRKLAND BLVD,,,ON,December,2
***73006,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:09,AT,265 MARKLAND DR,,,ON,December,2
***75287,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:09,NR,28 RUSHBROOKE AVE,,,ON,December,2
***80052,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:09,NR,54 LANKIN BLVD,,,ON,December,2
***81095,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:10,NR,61 ROXBOROUGH ST W,,,ON,December,2
***57960,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:10,AT,260 WELLESLEY AVE,,,ON,December,2
***68155,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:10,NR,14 LYNDALE DR,,,ON,December,2
***68385,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:10,AT,275 YORKLAND RD,,,ON,December,2
***73007,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:10,AT,265 MARKLAND DR,,,ON,December,2
***21200,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:11,,44 LONGBOURNE DRIVE,,,ON,December,2
***00589,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,02:11,OPP,148 RAKEWOOD CRES,,,ON,December,2
***07032,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,02:11,N/S,ELSBURY LANE,W/O,MARINE APPROACH DR,ON,December,2
***60058,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:11,NR,6 ESTERBROOKE AVE,,,ON,December,2
***68172,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:11,OPP,20 BRUCEWOOD CRES,,,ON,December,2
***68386,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:11,AT,275 YORKLAND RD,,,ON,December,2
***73008,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:11,AT,265 MARKLAND DR,,,ON,December,2
***82195,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:12,,30 MEADOWGLEN PL,,,ON,December,2
***45194,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:12,NR,30 ELKHORN DR,,,ON,December,2
***45195,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:12,NR,30 ELKHORN DR,,,QC,December,2
***07033,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,02:12,N/S,ELSBURY LANE,W/O,MARINE APPROACH DR,ON,December,2
***60059,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:12,NR,6 ESTERBROOKE AVE,,,ON,December,2
***68173,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:12,NR,30 COVINGTON RD,,,ON,December,2
***73009,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:12,AT,265 MARKLAND DR,,,ON,December,2
***75288,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:12,NR,4 RUSHBROOKE AVE,,,ON,December,2
***45196,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:13,NR,30 ELKHORN DR,,,ON,December,2
***46552,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:13,AT,1700 EGLINTON AVE E,,,ON,December,2
***92276,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:13,NR,24 WOODCLIFF PL,,,ON,December,2
***00590,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,02:13,NR,94 RAKEWOOD CRES,,,ON,December,2
***27248,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:13,NR,125 ESSEX ST,,,ON,December,2
***60060,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:13,NR,8 ESTERBROOKE AVE,,,ON,December,2
***67314,2022-12-05,14,PARK-OBSTRUCT (DRWAY/LANEWAY),50,02:13,N/S,WOODALE AVE,W/O,BINGHAM AVE,ON,December,2
***68156,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:13,NR,38 ANNDALE DR,,,ON,December,2
***04920,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:13,NR,718 CRAWFORD ST,,,ON,December,2
***45197,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:14,NR,30 ELKHORN DR,,,ON,December,2
***51311,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:14,AT,1700 EGLINTON AVE E,,,ON,December,2
***68157,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:14,NR,6 ANNDALE DR,,,ON,December,2
***68174,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:14,NR,6 SARANAC BLVD,,,ON,December,2
***96951,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:14,NR,64 CARUS AVE,,,ON,December,2
***92277,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:15,NR,43 BROADLEAF RD,,,ON,December,2
***60061,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:15,NR,35 ESTERBROOKE AVE,,,ON,December,2
***68175,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:15,NR,30 SARANAC BLVD,,,ON,December,2
***68176,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:15,NR,30 SARANAC BLVD,,,ON,December,2
***75289,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:15,NR,40 MARIGOLD AVE,,,ON,December,2
***96952,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:15,NR,48 CARUS AVE,,,ON,December,2
***04921,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:15,NR,744 CRAWFORD ST,,,ON,December,2
***29206,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:16,,370 HOPEWELL AVE,,,ON,December,2
***82196,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:16,,30 MEADOWGLEN PL,,,ON,December,2
***14275,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:16,AT,83 MONDEO DR,,,ON,December,2
***81096,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:16,NR,115 MACPHERSON AVE,,,ON,December,2
***00591,2022-12-05,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,02:16,NR,20 RAKEWOOD CRES,,,ON,December,2
***60062,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:16,NR,35 ESTERBROOKE AVE,,,ON,December,2
***60063,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:16,NR,35 ESTERBROOKE AVE,,,ON,December,2
***29207,2022-12-05,3,PARK ON PRIVATE PROPERTY,30,02:17,,370 HOPEWELL AVE,,,ON,December,2
***27249,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:17,NR,140 ESSEX ST,,,ON,December,2
***60064,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:17,NR,35 ESTERBROOKE AVE,,,ON,December,2
***68158,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:17,NR,37 AVONDALE AVE,,,ON,December,2
***96953,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:17,NR,36 CARUS AVE,,,ON,December,2
***64881,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:18,NR,35 ESTERBROOKE AVE,,,MI,December,2
***70668,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:18,NR,37 AVONDALE AVE,,,ON,December,2
***04922,2022-12-05,29,PARK PROHIBITED TIME NO PERMIT,30,02:18,NR,786 CRAWFORD ST,,,ON,December,2
***51312,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:19,OPP,2 SWIFT DR,,,ON,December,2
***92278,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:19,NR,30 ASHGROVE PL,,,ON,December,2
***68177,2022-12-05,28,PARK-N.YORK 2AM-6AM DEC1-MAR31,40,02:19,OPP,16 STADACONA DR,,,ON,December,2
