tag,issue_date,code,description,fine_amount,issue_time,proximity,address,proximity_optional,address_optional,province
***28808,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,15:58,NR,3064 BLOOR ST W,,,ON
***60905,2022-12-10,312,PARKING MACH-NOT USED/NO FEE,75,15:59,AT,13 ISABELLA STREET,,,ON
***28809,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,15:59,NR,3064 BLOOR ST W,,,ON
***59543,2022-12-10,312,PARKING MACH-NOT USED/NO FEE,75,16:00,AT,20 DELISLE AVENUE,,,ON
***28810,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:00,NR,3064 BLOOR ST W,,,ON
***26958,2022-12-10,29,PARK PROHIBITED TIME NO PERMIT,30,16:01,NR,35 LONGBOAT AVE,,,NY
***56223,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:01,NR,12 PAULART DR,,,ON
***94522,2022-12-10,29,PARK PROHIBITED TIME NO PERMIT,30,16:01,NR,256 ROXTON RD,,,ON
***28811,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:01,NR,3044 BLOOR ST W,,,ON
***28812,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:01,NR,3044 BLOOR ST W,,,ON
***59544,2022-12-10,314,PARK - NOT WITHIN PERIOD,75,16:02,AT,20 DELISLE AVENUE,,,ON
***64991,2022-12-10,4,PARK ON MUNICIPAL PROPERTY,30,16:02,AT,100 COOPERAGE ST.,,,ON
***11002,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:02,NR,33 CONNAUGHT AVE,,,ON
***97487,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:02,NR,64 JEFFERSON AVE,,,ON
***28813,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:02,NR,3044 BLOOR ST W,,,ON
***64992,2022-12-10,4,PARK ON MUNICIPAL PROPERTY,30,16:03,AT,100 COOPERAGE ST.,,,ON
***79400,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:03,OPP,1642 QUEEN ST W,,,ON
***47360,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:04,NR,15 CONNAUGHT AVE,,,ON
***02700,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:04,NR,64 JEFFERSON AVE,,,ON
***60053,2022-12-10,312,PARKING MACH-NOT USED/NO FEE,75,16:05,AT,20 DELISLE AVENUE,,,ON
***26959,2022-12-10,29,PARK PROHIBITED TIME NO PERMIT,30,16:05,OPP,60 LONGBOAT AVE,,,ON
***28814,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:05,NR,36 BRENTWOOD RD N,,,ON
***65417,2022-12-10,4,PARK ON MUNICIPAL PROPERTY,30,16:06,AT,100 COOPERAGE ST.,,,AB
***48155,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:07,,3401 DUFFERIN STREET,,,ON
***35495,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:07,NR,1577 WESTON RD,,,ON
***35496,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:07,NR,1577 WESTON RD,,,ON
***26960,2022-12-10,29,PARK PROHIBITED TIME NO PERMIT,30,16:07,OPP,114 LONGBOAT AVE,,,ON
***47649,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:07,OPP,28 EDWARD ST,,,ON
***61797,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:07,NR,148 HALLAM ST,,,ON
***79401,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:07,NR,1594 QUEEN ST W,,,ON
***94523,2022-12-10,29,PARK PROHIBITED TIME NO PERMIT,30,16:07,NR,280 ROXTON RD,,,ON
***60054,2022-12-10,315,PARK-ISSUED CARD NOT DISPLAYED,75,16:08,AT,20 DELISLE AVENUE,,,ON
***35497,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:08,NR,1577 WESTON RD,,,ON
***35498,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:08,NR,1577 WESTON RD,,,ON
***47757,2022-12-10,192,STAND SIGNED TRANSIT STOP,150,16:08,NR,3130 DUNDAS ST W,,,ON
***35499,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:09,NR,1577 WESTON RD,,,ON
***54020,2022-12-10,369,STND ONSTRT ACCESSIBLE NOT D/O,450,16:09,OPP,110 CHESTNUT ST,,,ON
***26961,2022-12-10,29,PARK PROHIBITED TIME NO PERMIT,30,16:09,OPP,114 LONGBOAT AVE,,,ON
***60055,2022-12-10,314,PARK - NOT WITHIN PERIOD,75,16:10,AT,20 DELISLE AVENUE,,,ON
***65418,2022-12-10,4,PARK ON MUNICIPAL PROPERTY,30,16:10,AT,100 COOPERAGE ST.,,,ON
***35500,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:10,NR,1577 WESTON RD,,,ON
***47650,2022-12-10,384,STOP VEH OTR THN BCYCL-BYCL LN,150,16:10,OPP,641 BAY ST,,,ON
***53241,2022-12-10,8,STAND VEH.-PROHIBIT TIME/DAY,100,16:10,NR,110 ASCOT AVE,,,ON
***71938,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:10,OPP,185 PINEWOOD AVE,,,ON
***79402,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:10,NR,27 TRILLER AVE,,,ON
***28815,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:10,W/S,THOMPSON AVE,S/O,BLOOR ST W,ON
***28816,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:10,W/S,THOMPSON AVE,S/O,BLOOR ST W,ON
***28817,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:11,E/S,THOMPSON AVE,S/O,BLOOR ST W,ON
***01083,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:12,NR,2566 YONGE ST,,,ON
***26962,2022-12-10,29,PARK PROHIBITED TIME NO PERMIT,30,16:12,NR,141 LONGBOAT AVE,,,ON
***28818,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:12,E/S,THOMPSON AVE,S/O,BLOOR ST W,ON
***28819,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:12,E/S,THOMPSON AVE,S/O,BLOOR ST W,ON
***37882,2022-12-10,355,PARK IN ACCESSIBLE NO PERMIT,450,16:13,,3401 DUFFERIN ST,,,ON
***47361,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:13,NR,65 SPRING GARDEN AVE,,,ON
***47362,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:13,NR,65 SPRING GARDEN AVE,,,FL
***01084,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:13,NR,2564 YONGE ST,,,ON
***47651,2022-12-10,8,STAND VEH.-PROHIBIT TIME/DAY,100,16:13,N/S,WALTON ST,E/O,BAY ST,ON
***28820,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:13,E/S,THOMPSON AVE,S/O,BLOOR ST W,ON
***47363,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:14,NR,65 SPRING GARDEN AVE,,,ON
***47364,2022-12-10,49,FAIL TO PARK/STOP PARALL. RGHT,30,16:15,NR,65 SPRING GARDEN AVE,,,ON
***79403,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:15,NR,12 SAUNDERS AVE,,,ON
***28821,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:15,E/S,BRENTWOOD RD S,S/O,BLOOR ST W,ON
***26963,2022-12-10,336,PARK-FAIL TO DISPLAY PERMIT,30,16:16,NR,14 HAHN PL,,,ON
***79404,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:16,NR,8 SAUNDERS AVE,,,ON
***28822,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:16,NR,3067 BLOOR ST W,,,ON
***54021,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:17,N/S,NELSON ST,E/O,JOHN ST,ON
***28823,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:17,NR,3067 BLOOR ST W,,,ON
***28824,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:17,NR,18 CLIVEDEN AVE,,,ON
***01085,2022-12-10,8,STAND VEH.-PROHIBIT TIME/DAY,100,16:18,NR,2626 YONGE ST,,,ON
***54022,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:19,N/S,NELSON ST,W/O,DUNCAN ST,ON
***01086,2022-12-10,8,STAND VEH.-PROHIBIT TIME/DAY,100,16:19,NR,2626 YONGE ST,,,ON
***01087,2022-12-10,8,STAND VEH.-PROHIBIT TIME/DAY,100,16:19,NR,2626 YONGE ST,,,ON
***26964,2022-12-10,29,PARK PROHIBITED TIME NO PERMIT,30,16:19,OPP,33 HAHN PL,,,ON
***47652,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:19,OPP,190 ELIZABETH ST,,,ON
***53242,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:19,NR,1295 ST CLAIR AVE W,,,ON
***66146,2022-12-10,347,PARK IN A FIRE ROUTE,250,16:19,AT,3850 SHEPPARD AVE E,,,ON
***37883,2022-12-10,355,PARK IN ACCESSIBLE NO PERMIT,450,16:20,,3401 DUFFERIN ST,,,ON
***97995,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:20,,20 FALSTAFF AVE,,,ON
***20706,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:20,NR,40 MEADOWGLEN PL,,,ON
***53243,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:20,NR,1311 ST CLAIR AVE W,,,ON
***71939,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:20,NR,231 VAUGHAN RD,,,ON
***79405,2022-12-10,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,16:20,OPP,37 FULLER AVE,,,ON
***01088,2022-12-10,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,16:21,NR,2596 YONGE ST,,,ON
***26965,2022-12-10,29,PARK PROHIBITED TIME NO PERMIT,30,16:21,NR,33 AITKEN PL,,,ON
***53244,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:21,NR,1311 ST CLAIR AVE W,,,ON
***53245,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:21,NR,1311 ST CLAIR AVE W,,,ON
***61798,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:21,NR,636 DOVERCOURT RD,,,ON
***54023,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:22,N/S,NELSON ST,E/O,JOHN ST,ON
***26966,2022-12-10,29,PARK PROHIBITED TIME NO PERMIT,30,16:22,NR,33 AITKEN PL,,,ON
***65708,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:22,AT,555 REXDALE BLVD,,,ON
***79406,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:22,E/S,FULLER AVE,N/O,QUEEN ST W,ON
***65709,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:23,AT,555 REXDALE BLVD,,,ON
***71940,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:23,NR,146 KENWOOD AVE,,,ON
***28825,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:23,OPP,8 BRENTWOOD RD S,,,ON
***47758,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:24,NR,69 WARREN CRES,,,ON
***65710,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:24,AT,555 REXDALE BLVD,,,ON
***79407,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:24,NR,191 DOWLING AVE,,,ON
***28004,2022-12-10,29,PARK PROHIBITED TIME NO PERMIT,30,16:25,NR,26 BERKELEY ST,,,ON
***47759,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:25,NR,69 WARREN CRES,,,ON
***01089,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:26,NR,25 KEEWATIN AVE,,,ON
***31939,2022-12-10,29,PARK PROHIBITED TIME NO PERMIT,30,16:26,NR,26 BERKELEY ST,,,ON
***48156,2022-12-10,347,PARK IN A FIRE ROUTE,250,16:27,,3401 DUFFERIN STREET,,,ON
***47653,2022-12-10,384,STOP VEH OTR THN BCYCL-BYCL LN,150,16:27,OPP,50 GERRARD ST E,,,ON
***53246,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:29,AT,1347 ST CLAIR AVE W,,,ON
***79408,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:29,NR,50 LEOPOLD ST,,,ON
***53247,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:30,AT,1347 ST CLAIR AVE W,,,ON
***53248,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:30,AT,1347 ST CLAIR AVE W,,,ON
***94524,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:30,NR,1217 DUNDAS ST W,,,ON
***28826,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:30,OPP,3014 BLOOR ST W,,,ON
***47365,2022-12-10,49,FAIL TO PARK/STOP PARALL. RGHT,30,16:31,NR,4 HOLMES AVE,,,ON
***01090,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:31,NR,101 ERSKINE AVE,,,ON
***53249,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:31,AT,1347 ST CLAIR AVE W,,,ON
***53250,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:31,AT,1347 ST CLAIR AVE W,,,ON
***28827,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:31,OPP,3014 BLOOR ST W,,,ON
***28828,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:31,OPP,3014 BLOOR ST W,,,ON
***47366,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:32,NR,4 HOLMES AVE,,,ON
***26967,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:32,OPP,236 FRONT ST E,,,NY
***56259,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:32,AT,1347 ST CLAIR AVE W,,,ON
***56260,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:32,AT,1347 ST CLAIR AVE W,,,ON
***71941,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:32,NR,664 ST CLAIR AVE W,,,ON
***79409,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:32,N/S,KING ST W,W/O,DOWLING AVE,ON
***94525,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:32,NR,1217 DUNDAS ST W,,,ON
***47367,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:33,NR,4 HOLMES AVE,,,ON
***56261,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:33,AT,1347 ST CLAIR AVE W,,,ON
***47368,2022-12-10,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,16:34,N/S,HOLMES AVE,E/O,YONGE ST,ON
***01091,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:34,NR,220 REDPATH AVE,,,ON
***26968,2022-12-10,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,16:34,OPP,236 FRONT ST E,,,NY
***60792,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:34,AT,576 FRONT ST W,,,ON
***28829,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:34,OPP,1 WILLINGDON BLVD,,,ON
***71942,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:35,NR,738 ST CLAIR AVE W,,,ON
***47369,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:36,NR,4 HOLMES AVE,,,ON
***26969,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:36,NR,227 FRONT ST E,,,ON
***60793,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:36,AT,576 FRONT ST W,,,ON
***66147,2022-12-10,347,PARK IN A FIRE ROUTE,250,16:36,AT,3850 SHEPPARD AVE E,,,ON
***28830,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:36,OPP,1 WILLINGDON BLVD,,,ON
***60794,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:37,AT,576 FRONT ST W,,,ON
***60795,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:38,AT,576 FRONT ST W,,,ON
***71943,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:38,NR,280 RUSHTON RD,,,ON
***28831,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:38,NR,2974 BLOOR ST W,,,ON
***56262,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:39,NR,1261 ST CLAIR AVE W,,,ON
***28832,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:39,OPP,1 JACKSON AVE,,,ON
***01092,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:40,NR,30 HELENDALE AVE,,,ON
***26970,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:40,NR,227 FRONT ST E,,,ON
***56263,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:40,NR,1261 ST CLAIR AVE W,,,ON
***60796,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:40,AT,576 FRONT ST W,,,ON
***28833,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:40,OPP,1 JACKSON AVE,,,ON
***60797,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:41,AT,576 FRONT ST W,,,ON
***71944,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:41,NR,774 ST CLAIR AVE W,,,ON
***28834,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:41,NR,1 JACKSON AVE,,,ON
***47760,2022-12-10,16,PARK-WITHIN 9M INTERSECT ROAD,50,16:42,W/S,WILLARD AVE,S/O,MONTYE AVE,ON
***56264,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:42,NR,1251 ST CLAIR AVE W,,,ON
***60798,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:42,AT,576 FRONT ST W,,,ON
***71945,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:42,NR,776 ST CLAIR AVE W,,,ON
***94526,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:42,NR,1111 DUNDAS ST W,,,ON
***28835,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:42,NR,1 JACKSON AVE,,,ON
***56265,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:43,NR,1231 ST CLAIR AVE W,,,ON
***60799,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:43,AT,576 FRONT ST W,,,ON
***71946,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:43,NR,780 ST CLAIR AVE W,,,ON
***94527,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:43,NR,1111 DUNDAS ST W,,,ON
***28836,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:43,R/O,2950 JACKSON AVE,,,ON
***01093,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:44,NR,2405 YONGE ST,,,ON
***60800,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:44,AT,576 FRONT ST W,,,ON
***01094,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:45,NR,2405 YONGE ST,,,ON
***51957,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:45,N/S,CHARLES ST W,W/O,BAY ST,ON
***60801,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:45,AT,576 FRONT ST W,,,ON
***61799,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:45,NR,33 NORTHUMBERLAND ST,,,ON
***79410,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:45,AT,105 WEST LODGE AVE,,,ON
***94528,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:45,NR,1111 DUNDAS ST W,,,ON
***28837,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:45,OPP,1 GRENVIEW BLVD N,,,ON
***01095,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:46,NR,2401 YONGE ST,,,ON
***51958,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:46,N/S,CHARLES ST W,W/O,BAY ST,ON
***60802,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:46,AT,576 FRONT ST W,,,ON
***28838,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:46,OPP,1 GRENVIEW BLVD N,,,ON
***27281,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:47,,2 BEDFORD RD,,,ON
***54024,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:47,AT,140 SIMCOE ST,,,ON
***60803,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:47,AT,576 FRONT ST W,,,ON
***61800,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:47,NR,300 CONCORD AVE,,,ON
***79411,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:47,AT,105 WEST LODGE AVE,,,ON
***28839,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:47,NR,1 GRENVIEW BLVD N,,,ON
***61801,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:48,NR,300 CONCORD AVE,,,ON
***71947,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:48,NR,808 ST CLAIR AVE W,,,ON
***28840,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:48,NR,1 GRENVIEW BLVD N,,,ON
***56266,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:49,NR,54 MACKAY AVE,,,ON
***60804,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:49,AT,576 FRONT ST W,,,ON
***61802,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:49,OPP,300 CONCORD AVE,,,ON
***61803,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:49,OPP,300 CONCORD AVE,,,ON
***79412,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:49,AT,105 WEST LODGE AVE,,,ON
***01096,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:50,OPP,79 MONTGOMERY AVE,,,ON
***56267,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:50,NR,54 MACKAY AVE,,,ON
***71948,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:50,NR,816 ST CLAIR AVE W,,,ON
***28841,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:50,NR,2914 BLOOR ST W,,,ON
***27282,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:51,,2 BEDFORD RD,,,ON
***26971,2022-12-10,8,STAND VEH.-PROHIBIT TIME/DAY,100,16:51,E/S,PRINCESS ST,S/O,FRONT ST E,ON
***60805,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:51,AT,576 FRONT ST W,,,ON
***94529,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:51,NR,1102 DUNDAS ST W,,,ON
***28842,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:51,OPP,1 WENDOVER RD,,,ON
***84567,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:52,,188 CUMBERLAND ST,,,PQ
***60806,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:52,AT,576 FRONT ST W,,,ON
***28843,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:52,NR,1 WENDOVER RD,,,ON
***28844,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:52,NR,1 WENDOVER RD,,,ON
***01097,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:53,OPP,79 ORCHARD VIEW BLVD,,,ON
***60807,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:53,AT,576 FRONT ST W,,,ON
***71949,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:53,W/S,ARLINGTON AVE,N/O,ST CLAIR AVE W,ON
***48157,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:54,,3401 DUFFERIN STREET,,,ON
***47761,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:54,OPP,320 PACIFIC AVE,,,ON
***60808,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:54,AT,576 FRONT ST W,,,ON
***54926,2022-12-10,192,STAND SIGNED TRANSIT STOP,150,16:55,OPP,1069 PAPE AVE,,,ON
***51959,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:55,OPP,9 SULTAN ST,,,ON
***56268,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:55,NR,1293 ST CLAIR AVE W,,,ON
***61804,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:55,NR,925 BLOOR ST W,,,ON
***94530,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:55,NR,1053 DUNDAS ST W,,,ON
***01098,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:56,NR,33 ORCHARD VIEW BLVD,,,ON
***61805,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:56,NR,925 BLOOR ST W,,,ON
***94531,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:56,NR,1053 DUNDAS ST W,,,ON
***27283,2022-12-10,3,PARK ON PRIVATE PROPERTY,30,16:57,,2 BEDFORD RD,,,ON
***94532,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:57,OPP,1053 DUNDAS ST W,,,ON
***01099,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:58,NR,15 ROEHAMPTON AVE,,,ON
***79413,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:58,NR,128 SHERIDAN AVE,,,ON
***54927,2022-12-10,207,PARK MACHINE-REQD FEE NOT PAID,30,16:59,NR,1010 PAPE AVE,,,ON
***01100,2022-12-10,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,16:59,NR,15 ROEHAMPTON AVE,,,ON
***79414,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,16:59,NR,128 SHERIDAN AVE,,,ON
***54928,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,17:01,NR,1020 PAPE AVE,,,ON
***52688,2022-12-10,347,PARK IN A FIRE ROUTE,250,17:02,AT,41 ANTRIM CRES,,,ON
***56269,2022-12-10,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,17:02,NR,140 WESTMOUNT AVE,,,ON
