tag,issue_date,code,description,fine_amount,issue_time,proximity,address,proximity_optional,address_optional,province
***91336,2022-12-06,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,12:26,NR,100 QUEEN ST W,,,ON
***92683,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:26,AT,21 MAYNARD AVE,,,ON
***70685,2022-12-06,29,PARK PROHIBITED TIME NO PERMIT,30,12:27,NR,29 SHAFTESBURY AVE,,,ON
***83182,2022-12-06,48,FAIL TO PARK/STOP PARALL. CURB,30,12:27,NR,179 JOHN ST,,,ON
***56739,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,12:28,AT,31 A PARLIAMENT STREET,,,ON
***38974,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:28,AT,6 TIPPETT RD,,,ON
***51194,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:28,W/S,RAJAH ST,S/O,REGINA AVE,ON
***88140,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:28,NR,33 WOOD ST,,,ON
***95565,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:28,NR,123 DANFORTH AVE,,,ON
***06709,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:29,W/S,PRINCESS ST,S/O,THE ESPLANADE,ON
***36900,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:30,,2075 BAYVIEW AVE,,,ON
***64139,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:30,NR,1235 QUEEN ST W,,,ON
***76016,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:30,NR,52 GLOUCESTER GRV,,,ON
***91337,2022-12-06,8,STAND VEH.-PROHIBIT TIME/DAY,100,12:30,OPP,100 QUEEN ST W,,,ON
***95566,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:30,NR,154 DANFORTH AVE,,,ON
***56740,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,12:31,AT,31 A PARLIAMENT STREET,,,ON
***37690,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:31,OPP,7 GRENVILLE ST,,,ON
***85453,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:31,AT,296 KING ST E,,,QC
***86669,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:31,NR,1 ST JOSEPH ST,,,ON
***91338,2022-12-06,8,STAND VEH.-PROHIBIT TIME/DAY,100,12:31,OPP,100 QUEEN ST W,,,ON
***79244,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:32,,65 LILLIAN ST,,,ON
***99555,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:32,OPP,190 ELIZABETH ST,,,ON
***06710,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:32,NR,268 THE ESPLANADE,,,ON
***10735,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:32,NR,488 UNIVERSITY AVE,,,ON
***39049,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:32,NR,148 DONLANDS AVE,,,ON
***83183,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:32,NR,100 MC CAUL ST,,,ON
***88141,2022-12-06,383,STOP NON-BICYCLE IN CYCLE TRCK,150,12:32,NR,80 GERRARD ST E,,,ON
***95567,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:32,NR,180 DANFORTH AVE,,,ON
***39050,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:33,NR,146 DONLANDS AVE,,,ON
***63359,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:33,NR,135 QUEEN ST E,,,ON
***91339,2022-12-06,8,STAND VEH.-PROHIBIT TIME/DAY,100,12:33,NR,111 RICHMOND ST W,,,ON
***36901,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:34,,2075 BAYVIEW AVE,,,ON
***56741,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,12:34,AT,31 A PARLIAMENT STREET,,,ON
***37691,2022-12-06,8,STAND VEH.-PROHIBIT TIME/DAY,100,12:34,NR,93 GRENVILLE ST,,,ON
***63751,2022-12-06,320,PARK NON-BUS-BUS PK ZNE DY/TM,150,12:34,NR,244 VICTORIA ST,,,ON
***84926,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:34,AT,1235 WILSON AVE,,,ON
***01398,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:35,,4700 KEELE ST,,,ON
***58744,2022-12-06,312,PARKING MACH-NOT USED/NO FEE,75,12:35,AT,10 EMPRESS AVE.,,,ON
***99556,2022-12-06,404,STOP-9 M PEDESTRIAN X BEYOND,60,12:35,NR,201 ELIZABETH ST,,,ON
***06711,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:35,NR,236 FRONT ST E,,,ON
***76017,2022-12-06,6,PARK-SIGNED HWY-EXC PERMT TIME,40,12:35,OPP,13 DURHAM AVE,,,ON
***76018,2022-12-06,6,PARK-SIGNED HWY-EXC PERMT TIME,40,12:35,OPP,13 DURHAM AVE,,,ON
***83184,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:35,NR,100 MC CAUL ST,,,ON
***89660,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:35,NR,426 QUEEN ST E,,,ON
***91340,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:35,OPP,170 YORK ST,,,ON
***93145,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:35,AT,11 BRUNEL CRT,,,ON
***34069,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:36,,4700 KEELE ST,,,ON
***63360,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:36,NR,135 QUEEN ST E,,,ON
***95568,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:36,NR,236 DANFORTH AVE,,,ON
***82756,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:37,,124 EDWARD ST,,,ON
***57867,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,12:37,AT,31 A PARLIAMENT STREET,,,ON
***06712,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:37,NR,236 FRONT ST E,,,ON
***76019,2022-12-06,6,PARK-SIGNED HWY-EXC PERMT TIME,40,12:37,NR,2 DURHAM AVE,,,ON
***91341,2022-12-06,8,STAND VEH.-PROHIBIT TIME/DAY,100,12:37,NR,133 RICHMOND ST W,,,ON
***89661,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:38,NR,372 QUEEN ST E,,,ON
***01399,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:39,,4700 KEELE ST,,,ON
***99557,2022-12-06,405,STOP-15M PEDESTRIAN X APPROACH,60,12:39,NR,201 ELIZABETH ST,,,ON
***63752,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:39,NR,227 VICTORIA ST,,,ON
***26720,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:40,,1105 WILSON AVE,,,ON
***58745,2022-12-06,312,PARKING MACH-NOT USED/NO FEE,75,12:40,AT,10 KINGSDALE AVE.,,,ON
***91342,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:40,NR,165 YORK ST,,,ON
***59028,2022-12-06,312,PARKING MACH-NOT USED/NO FEE,75,12:41,AT,10 KINGSDALE AVE.,,,ON
***05606,2022-12-06,405,STOP-15M PEDESTRIAN X APPROACH,60,12:41,NR,201 ELIZABETH ST,,,ON
***84927,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:41,W/S,AGATE RD,N/O,WILSON AVE,ON
***85362,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:41,OPP,114 WEST LYNN AVE,,,ON
***86670,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:41,NR,1 IRWIN AVE,,,ON
***88142,2022-12-06,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,12:41,NR,10 LOWER JARVIS ST,,,ON
***26721,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:42,,1105 WILSON AVE,,,ON
***38054,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:42,AT,21 LIVONIA PL,,,ON
***70686,2022-12-06,414,PARK VEH.-COMMERCIAL LOAD ZONE,40,12:42,NR,80 YORKVILLE AVE,,,ON
***26722,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:43,,1105 WILSON AVE,,,ON
***57868,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,12:43,AT,31 A PARLIAMENT STREET,,,ON
***58054,2022-12-06,312,PARKING MACH-NOT USED/NO FEE,75,12:43,AT,661 GERRARD STREET EAST,,,ON
***70687,2022-12-06,414,PARK VEH.-COMMERCIAL LOAD ZONE,40,12:43,NR,80 YORKVILLE AVE,,,ON
***76020,2022-12-06,6,PARK-SIGNED HWY-EXC PERMT TIME,40,12:43,OPP,501 ARLINGTON AVE,,,ON
***86671,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:43,NR,23 IRWIN AVE,,,ON
***26723,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:44,,1105 WILSON AVE,,,ON
***57869,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,12:44,AT,31 A PARLIAMENT STREET,,,ON
***58055,2022-12-06,312,PARKING MACH-NOT USED/NO FEE,75,12:44,AT,661 GERRARD STREET EAST,,,ON
***37692,2022-12-06,423,STOP VEH.RESRVD/DESIG LN TM/DY,150,12:44,NR,925 BAY ST,,,ON
***06713,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:44,OPP,288 KING ST E,,,ON
***81364,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:44,OPP,41 FRONT ST E,,,ON
***85454,2022-12-06,6,PARK-SIGNED HWY-EXC PERMT TIME,40,12:44,NR,32 TROLLEY CRES,,,ON
***91343,2022-12-06,8,STAND VEH.-PROHIBIT TIME/DAY,100,12:44,NR,160 ADELAIDE ST W,,,ON
***00034,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:45,,160 EGLINTON AVE E,,,ON
***59510,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,12:45,AT,20 LOMOND DRIVE,,,ON
***88143,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:45,AT,10 LOWER JARVIS ST,,,ON
***91344,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:45,NR,120 YORK ST,,,ON
***26724,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:46,,1105 WILSON AVE,,,ON
***57870,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,12:46,AT,31 A PARLIAMENT STREET,,,ON
***83185,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:46,OPP,153 MC CAUL ST,,,ON
***86672,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:46,NR,7 IRWIN AVE,,,ON
***88144,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:46,AT,10 LOWER JARVIS ST,,,QC
***89662,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:46,NR,329 QUEEN ST E,,,ON
***79239,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:47,,221 BALLIOL ST,,,ON
***00035,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:47,,160 EGLINTON AVE E,,,ON
***51195,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:47,OPP,36 VIA BAGNATO,,,ON
***85363,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:47,NR,2195 DANFORTH AVE,,,ON
***59511,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,12:48,AT,20 LOMOND DRIVE,,,ON
***70688,2022-12-06,414,PARK VEH.-COMMERCIAL LOAD ZONE,40,12:48,NR,100 YORKVILLE AVE,,,ON
***81365,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:48,OPP,35 FRONT ST E,,,MI
***88145,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:48,AT,10 LOWER JARVIS ST,,,ON
***91345,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:48,NR,130 KING ST W,,,ON
***59512,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,12:49,AT,20 LOMOND DRIVE,,,ON
***10736,2022-12-06,417,STAND VEH.-PSGR LD ZN LD/UNLD,100,12:49,NR,585 UNIVERSITY AVE,,,ON
***51196,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:49,OPP,36 VIA BAGNATO,,,ON
***63361,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:49,NR,31 BRITAIN ST,,,ON
***84259,2022-12-06,77,PARK-(FRNT/60 CM) DRWAY/LANEWY,50,12:49,NR,62 TWENTY SECOND ST,,,ON
***85364,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:49,NR,2181 DANFORTH AVE,,,ON
***88146,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:49,AT,10 LOWER JARVIS ST,,,QC
***91346,2022-12-06,419,STAND NON-TAXI IN SIGNED STAND,60,12:49,NR,130 KING ST W,,,ON
***70689,2022-12-06,414,PARK VEH.-COMMERCIAL LOAD ZONE,40,12:50,NR,100 YORKVILLE AVE,,,ON
***10737,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:50,NR,585 UNIVERSITY AVE,,,ON
***38975,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:50,NR,38 GLENBOROUGH PARK CRES,,,ON
***42397,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:50,NR,84 HELENDALE AVE,,,ON
***81366,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:50,NR,4 FRONT ST E,,,ON
***83186,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:50,NR,20 BALDWIN ST,,,ON
***83187,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:50,NR,20 BALDWIN ST,,,ON
***85365,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:50,NR,2171 DANFORTH AVE,,,ON
***59513,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,12:51,AT,20 LOMOND DRIVE,,,ON
***32241,2022-12-06,6,PARK-SIGNED HWY-EXC PERMT TIME,40,12:51,NR,7 WHITAKER AVE,,,ON
***37693,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:51,NR,35 BALMUTO ST,,,ON
***38976,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:51,NR,46 GLENBOROUGH PARK CRES,,,ON
***42398,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:51,NR,84 HELENDALE AVE,,,ON
***83188,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:51,NR,20 BALDWIN ST,,,ON
***88147,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:51,AT,10 LOWER JARVIS ST,,,ON
***79240,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:52,,221 BALLIOL ST,,,ON
***32242,2022-12-06,6,PARK-SIGNED HWY-EXC PERMT TIME,40,12:52,NR,7 WHITAKER AVE,,,ON
***70690,2022-12-06,414,PARK VEH.-COMMERCIAL LOAD ZONE,40,12:52,NR,118 YORKVILLE AVE,,,ON
***70750,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:52,NR,1461 GERRARD ST E,,,ON
***06714,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:52,OPP,138 PRINCESS ST,,,ON
***06715,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:52,OPP,138 PRINCESS ST,,,ON
***63362,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:52,NR,43 BRITAIN ST,,,ON
***63753,2022-12-06,8,STAND VEH.-PROHIBIT TIME/DAY,100,12:52,NR,80 BOND ST,,,ON
***86673,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:52,NR,85 ST NICHOLAS ST,,,ON
***91347,2022-12-06,415,PARK COMMERC LOAD ZONE NOT LDG,40,12:52,NR,100 KING ST W,,,ON
***57871,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,12:53,AT,31 A PARLIAMENT STREET,,,ON
***10491,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:53,AT,125 PARKWAY FOREST DR,,,ON
***83189,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:53,NR,20 BALDWIN ST,,,ON
***85366,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:53,NR,2133 DANFORTH AVE,,,ON
***91348,2022-12-06,419,STAND NON-TAXI IN SIGNED STAND,60,12:53,NR,77 KING ST W,,,ON
***19074,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:54,,3389 STEELES AVE EAST,,,ON
***10492,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:54,AT,125 PARKWAY FOREST DR,,,ON
***10493,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:54,AT,125 PARKWAY FOREST DR,,,ON
***63363,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:54,NR,43 BRITAIN ST,,,ON
***85367,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:54,OPP,71 AMROTH AVE,,,ON
***34070,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:55,,4700 KEELE ST,,,ON
***59514,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,12:55,AT,20 LOMOND DRIVE,,,ON
***10494,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:55,AT,125 PARKWAY FOREST DR,,,ON
***37694,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:55,NR,72 CHARLES ST W,,,ON
***70751,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:55,NR,1425 GERRARD ST E,,,ON
***81367,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:55,NR,25 THE ESPLANADE,,,ON
***85455,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:55,AT,225 SUMACH ST,,,ON
***91349,2022-12-06,419,STAND NON-TAXI IN SIGNED STAND,60,12:55,NR,100 KING ST W,,,ON
***10495,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:56,AT,125 PARKWAY FOREST DR,,,ON
***10496,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:56,AT,125 PARKWAY FOREST DR,,,QC
***37695,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,12:56,OPP,75 CHARLES ST W,,,ON
***70691,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:56,NR,166 CUMBERLAND ST,,,ON
***85368,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:56,OPP,2118 DANFORTH AVE,,,ON
***85456,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:56,AT,225 SUMACH ST,,,ON
***79241,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:57,,221 BALLIOL ST,,,ON
***58056,2022-12-06,312,PARKING MACH-NOT USED/NO FEE,75,12:57,AT,716 PAPE AVENUE,,,ON
***10497,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:57,AT,125 PARKWAY FOREST DR,,,ON
***05607,2022-12-06,320,PARK NON-BUS-BUS PK ZNE DY/TM,150,12:57,NR,101 ELM ST,,,ON
***70752,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:57,NR,1425 GERRARD ST E,,,ON
***85457,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:57,AT,225 SUMACH ST,,,ON
***91350,2022-12-06,419,STAND NON-TAXI IN SIGNED STAND,60,12:57,NR,100 KING ST W,,,ON
***02730,2022-12-06,355,PARK IN ACCESSIBLE NO PERMIT,450,12:58,20,GRAYDON HALL DR.,,,ON
***58057,2022-12-06,312,PARKING MACH-NOT USED/NO FEE,75,12:58,AT,77 GOUGH AVENUE,,,ON
***37696,2022-12-06,415,PARK COMMERC LOAD ZONE NOT LDG,40,12:58,N/S,SULTAN ST,W/O,ST THOMAS ST,ON
***85369,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:58,NR,2102 DANFORTH AVE,,,ON
***86674,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,12:58,NR,17 HAYDEN ST,,,ON
***91351,2022-12-06,415,PARK COMMERC LOAD ZONE NOT LDG,40,12:58,NR,77 KING ST W,,,ON
***57872,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,12:59,AT,31 A PARLIAMENT STREET,,,ON
***22769,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,12:59,AT,2881 EGLINTON AVE E,,,ON
***05608,2022-12-06,320,PARK NON-BUS-BUS PK ZNE DY/TM,150,12:59,NR,101 ELM ST,,,ON
***37697,2022-12-06,415,PARK COMMERC LOAD ZONE NOT LDG,40,12:59,N/S,SULTAN ST,W/O,ST THOMAS ST,ON
***70753,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:59,NR,1405 GERRARD ST E,,,ON
***63754,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:59,NR,203 CHURCH ST,,,ON
***81368,2022-12-06,8,STAND VEH.-PROHIBIT TIME/DAY,100,12:59,NR,70 THE ESPLANADE,,,ON
***85370,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,12:59,NR,2108 DANFORTH AVE,,,ON
***10498,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,13:00,AT,125 PARKWAY FOREST DR,,,ON
***05609,2022-12-06,320,PARK NON-BUS-BUS PK ZNE DY/TM,150,13:00,NR,101 ELM ST,,,ON
***06716,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:00,W/S,PRINCESS ST,N/O,KING ST E,ON
***83190,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,13:00,OPP,178 MC CAUL ST,,,ON
***95569,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:00,NR,125 BROWNING AVE,,,ON
***00036,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,13:01,,150 EGLINTON AVE E,,,ON
***22770,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,13:01,AT,2881 EGLINTON AVE E,,,ON
***81369,2022-12-06,192,STAND SIGNED TRANSIT STOP,150,13:01,NR,8 CHURCH ST,,,ON
***85458,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,13:01,AT,225 SUMACH ST,,,ON
***86675,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,13:01,NR,59 HAYDEN ST,,,ON
***34071,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,13:02,,4700 KEELE ST,,,ON
***05610,2022-12-06,320,PARK NON-BUS-BUS PK ZNE DY/TM,150,13:02,NR,101 ELM ST,,,ON
***91352,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:02,NR,66 WELLINGTON ST W,,,ON
***91353,2022-12-06,419,STAND NON-TAXI IN SIGNED STAND,60,13:02,NR,79 WELLINGTON ST W,,,ON
***00037,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,13:03,,150 EGLINTON AVE E,,,ON
***22771,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,13:03,AT,2881 EGLINTON AVE E,,,ON
***83191,2022-12-06,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:03,OPP,222 ELM ST,,,ON
***89663,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,13:03,OPP,416 PARLIAMENT ST,,,ON
***58058,2022-12-06,312,PARKING MACH-NOT USED/NO FEE,75,13:04,AT,716 PAPE AVENUE,,,ON
***59515,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,13:04,AT,20 LOMOND DRIVE,,,ON
***30701,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,13:04,AT,2881 EGLINTON AVE E,,,ON
***85240,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,13:04,NR,1345 ST CLAIR AVE W,,,ON
***10738,2022-12-06,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:04,E/S,LA PLANTE AVE,N/O,HAYTER ST,ON
***89664,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,13:04,OPP,416 PARLIAMENT ST,,,ON
***26009,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,13:05,,30 CARRIER DRIVE,,,ON
***00038,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,13:05,,150 EGLINTON AVE E,,,ON
***37698,2022-12-06,415,PARK COMMERC LOAD ZONE NOT LDG,40,13:05,NR,128 CUMBERLAND ST,,,ON
***70692,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,13:05,AT,162 CUMBERLAND ST,,,ON
***38977,2022-12-06,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,13:05,NR,1 DUPLEX AVE,,,ON
***63364,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:05,NR,105 GEORGE ST,,,ON
***83192,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,13:05,NR,222 ELM ST,,,ON
***85371,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,13:05,NR,2180 DANFORTH AVE,,,ON
***86676,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:05,NR,42 CHARLES ST E,,,ON
***91354,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:05,NR,66 WELLINGTON ST W,,,ON
***95570,2022-12-06,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,13:05,NR,922 LOGAN AVE,,,ON
***62686,2022-12-06,4,PARK ON MUNICIPAL PROPERTY,30,13:06,AT,40 ROLLING MILLS RD,,,ON
***30702,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,13:06,AT,2881 EGLINTON AVE E,,,ON
***37699,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:06,NR,136 CUMBERLAND ST,,,ON
***70693,2022-12-06,3,PARK ON PRIVATE PROPERTY,30,13:06,AT,162 CUMBERLAND ST,,,ON
***63755,2022-12-06,207,PARK MACHINE-REQD FEE NOT PAID,30,13:06,OPP,200 CHURCH ST,,,ON
***83193,2022-12-06,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:06,OPP,222 ELM ST,,,ON
***85372,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:06,OPP,2219 DANFORTH AVE,,,ON
***86677,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:06,NR,30 CHARLES ST E,,,ON
***91355,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:06,NR,66 WELLINGTON ST W,,,ON
***95571,2022-12-06,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:06,NR,929 LOGAN AVE,,,ON
***90061,2022-12-06,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:07,NR,1293 ST CLAIR AVE W,,,ON
***76021,2022-12-06,2,PARK - LONGER THAN 3 HOURS,30,13:07,NR,156 VIEWMOUNT AVE,,,ON
