tag,issue_date,code,description,fine_amount,issue_time,proximity,address,proximity_optional,address_optional,province
***86717,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:09,NR,59 ISABELLA ST,,,ON
***20343,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:10,,4700 KEELE ST,,,ON
***54843,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:11,AT,20 DELISLE AVENUE,,,ON
***60492,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:11,AT,265 DURIE STREET,,,ON
***91740,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:11,AT,320 DIXON RD,,,ON
***34631,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:11,NR,262 BLOOR ST W,,,ON
***51704,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:11,OPP,150 ELIZABETH ST,,,ON
***59072,2022-12-07,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:11,OPP,75 BREMNER BLVD,,,ON
***63797,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:11,NR,106 QUEEN ST E,,,ON
***85579,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:11,OPP,26 LOMBARD ST,,,ON
***89065,2022-12-07,192,STAND SIGNED TRANSIT STOP,150,13:11,NR,615 KINGSTON RD,,,ON
***07182,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:11,OPP,184 PEARL ST,,,ON
***41580,2022-12-07,384,STOP VEH OTR THN BCYCL-BYCL LN,150,13:12,NR,340 COLLEGE ST,,,ON
***51310,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:12,AT,320 DIXON RD,,,ON
***59073,2022-12-07,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:12,OPP,75 BREMNER BLVD,,,ON
***80725,2022-12-07,2,PARK - LONGER THAN 3 HOURS,30,13:12,W/S,FAIRBANK AVE,N/O,SCHELL AVE,ON
***86871,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:12,NR,337 QUEEN ST W,,,ON
***47175,2022-12-07,347,PARK IN A FIRE ROUTE,250,13:13,,4700 KEELE ST,,,ON
***60493,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:13,AT,265 DURIE STREET,,,ON
***05621,2022-12-07,384,STOP VEH OTR THN BCYCL-BYCL LN,150,13:13,OPP,190 ELIZABETH ST,,,ON
***80726,2022-12-07,2,PARK - LONGER THAN 3 HOURS,30,13:13,W/S,FAIRBANK AVE,N/O,SCHELL AVE,ON
***93743,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:13,OPP,33 WOOD ST,,,ON
***07183,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:13,OPP,80 JOHN ST,,,ON
***16939,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:14,S/S,VINE AVE,E/O,PACIFIC AVE,ON
***80727,2022-12-07,2,PARK - LONGER THAN 3 HOURS,30,13:14,W/S,FAIRBANK AVE,N/O,SCHELL AVE,ON
***86872,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:14,NR,337 QUEEN ST W,,,ON
***00053,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:15,,151 ROEHAMPTON AVE,,,ON
***85580,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:15,NR,30 ADELAIDE ST E,,,ON
***86718,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:15,NR,25 GLOUCESTER ST,,,ON
***92750,2022-12-07,2,PARK - LONGER THAN 3 HOURS,30,13:15,NR,29 KING GEORGE RD,,,ON
***62727,2022-12-07,355,PARK IN ACCESSIBLE NO PERMIT,450,13:16,AT,100 COOPERAGE ST.,,,ON
***41581,2022-12-07,99,STOP-NON-SCHL BUS IN SCHL LDZN,100,13:16,OPP,396 COLLEGE ST,,,ON
***91124,2022-12-07,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:16,OPP,328 QUEEN ST E,,,ON
***80728,2022-12-07,2,PARK - LONGER THAN 3 HOURS,30,13:16,NR,98 FAIRBANK AVE,,,ON
***85581,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:16,NR,30 ADELAIDE ST E,,,ON
***92751,2022-12-07,2,PARK - LONGER THAN 3 HOURS,30,13:16,NR,27 KING GEORGE RD,,,ON
***07184,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:16,NR,99 JOHN ST,,,ON
***00054,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:17,,151 ROEHAMPTON AVE,,,ON
***54844,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:17,AT,20 DELISLE AVENUE,,,ON
***16940,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:17,NR,3058 DUNDAS ST W,,,ON
***74257,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:17,NR,158 RONCESVALLES AVE,,,ON
***80729,2022-12-07,2,PARK - LONGER THAN 3 HOURS,30,13:17,NR,98 FAIRBANK AVE,,,ON
***07185,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:17,NR,99 JOHN ST,,,ON
***59761,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:18,AT,661 GERRARD STREET EAST,,,ON
***59762,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:18,AT,661 GERRARD STREET EAST,,,ON
***18155,2022-12-07,419,STAND NON-TAXI IN SIGNED STAND,60,13:18,NR,150 GERRARD ST W,,,ON
***16941,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:18,NR,3058 DUNDAS ST W,,,ON
***25543,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:18,NR,375 UNIVERSITY AVE,,,QC
***34632,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:18,NR,255 COLLEGE ST,,,ON
***55364,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:18,NR,396 BELSIZE DR,,,ON
***74258,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:18,NR,158 RONCESVALLES AVE,,,ON
***80730,2022-12-07,2,PARK - LONGER THAN 3 HOURS,30,13:18,NR,90 FAIRBANK AVE,,,ON
***85582,2022-12-07,134,PARK-SIGNED HWY-PUBLIC LANE,40,13:18,N/S,ADELAIDE ST E,E/O,SPICE MILL LANE,ON
***86719,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:18,NR,27 DUNDONALD ST,,,ON
***96268,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:18,NR,20 LAIDLAW ST,,,ON
***01598,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:18,NR,41 BRITAIN ST,,,ON
***00055,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:19,,151 ROEHAMPTON AVE,,,ON
***59763,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:19,AT,661 GERRARD STREET EAST,,,ON
***62728,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:19,AT,100 COOPERAGE ST.,,,ON
***64343,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:19,AT,140 WINEVA AVE,,,ON
***16942,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:19,NR,3062 DUNDAS ST W,,,ON
***80731,2022-12-07,2,PARK - LONGER THAN 3 HOURS,30,13:19,NR,90 FAIRBANK AVE,,,ON
***80732,2022-12-07,2,PARK - LONGER THAN 3 HOURS,30,13:19,NR,88 FAIRBANK AVE,,,ON
***93744,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:19,NR,5 CARLTON ST,,,ON
***07186,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:19,NR,106 JOHN ST,,,ON
***54649,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:20,AT,157 BEATRICE STREET,,,ON
***60246,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:20,AT,661 GERRARD STREET EAST,,,ON
***62729,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:20,AT,100 COOPERAGE ST.,,,ON
***18156,2022-12-07,419,STAND NON-TAXI IN SIGNED STAND,60,13:20,NR,150 GERRARD ST W,,,ON
***25544,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:20,NR,375 UNIVERSITY AVE,,,ON
***59074,2022-12-07,423,STOP VEH.RESRVD/DESIG LN TM/DY,150,13:20,OPP,199 BAY ST,,,ON
***80733,2022-12-07,2,PARK - LONGER THAN 3 HOURS,30,13:20,NR,80 FAIRBANK AVE,,,ON
***07187,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:20,OPP,80 JOHN ST,,,ON
***00056,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:21,,151 ROEHAMPTON AVE,,,ON
***54650,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:21,AT,157 BEATRICE STREET,,,ON
***60109,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:21,AT,20 LOMOND DRIVE,,,ON
***60494,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:21,AT,265 DURIE STREET,,,ON
***64344,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:21,AT,140 WINEVA AVE,,,ON
***63798,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:21,NR,53 MUTUAL ST,,,ON
***80734,2022-12-07,2,PARK - LONGER THAN 3 HOURS,30,13:21,NR,80 FAIRBANK AVE,,,ON
***89066,2022-12-07,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,13:21,NR,40 MALVERN AVE,,,ON
***93597,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:21,OPP,189 QUEEN ST E,,,ON
***54225,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:22,AT,20 LOMOND DRIVE,,,ON
***54651,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:22,AT,157 BEATRICE STREET,,,ON
***60495,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:22,AT,265 DURIE STREET,,,ON
***60573,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:22,AT,20 LOMOND DRIVE,,,ON
***62730,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:22,AT,100 COOPERAGE ST.,,,ON
***34588,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:22,NR,20 ST PATRICK ST,,,ON
***41582,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:22,NR,191 HARBORD ST,,,ON
***25545,2022-12-07,419,STAND NON-TAXI IN SIGNED STAND,60,13:22,NR,393 UNIVERSITY AVE,,,ON
***42170,2022-12-07,2,PARK - LONGER THAN 3 HOURS,30,13:22,OPP,123 CEDARVALE AVE,,,ON
***59075,2022-12-07,419,STAND NON-TAXI IN SIGNED STAND,60,13:22,NR,40 KING ST W,,,ON
***93745,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:22,W/S,SHEARD ST,N/O,MCGILL ST,ON
***95445,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:23,,76 GRENVILLE ST,,,ON
***54652,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:23,AT,157 BEATRICE STREET,,,ON
***54769,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:23,AT,20 LOMOND DRIVE,,,ON
***47264,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:23,OPP,132 BURNABY BLVD,,,ON
***89067,2022-12-07,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,13:23,NR,93 LYALL AVE,,,ON
***54770,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:24,AT,20 LOMOND DRIVE,,,ON
***60496,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:24,AT,265 DURIE STREET,,,ON
***62731,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:24,AT,100 COOPERAGE ST.,,,ON
***88547,2022-12-07,347,PARK IN A FIRE ROUTE,250,13:24,AT,30 GILDER DR,,,ON
***46148,2022-12-07,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:24,OPP,85 COLLIER ST,,,ON
***51311,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:24,W/S,CHETTA PL,N/O,DIXON RD,ON
***59076,2022-12-07,370,STAND UNAUTH VEH. CAR SHARE,60,13:24,E/S,JORDAN ST,S/O,KING ST W,ON
***73775,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:24,OPP,55 MUTUAL ST,,,ON
***80735,2022-12-07,2,PARK - LONGER THAN 3 HOURS,30,13:24,NR,80 FAIRBANK AVE,,,ON
***85583,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:24,NR,84 ADELAIDE ST E,,,ON
***86720,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:24,NR,530 CHURCH ST,,,ON
***07188,2022-12-07,415,PARK COMMERC LOAD ZONE NOT LDG,40,13:24,OPP,180 PEARL ST,,,ON
***60247,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:25,AT,661 GERRARD STREET EAST,,,ON
***91125,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:25,NR,244 QUEEN ST E,,,ON
***86721,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:25,NR,530 CHURCH ST,,,ON
***07189,2022-12-07,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,13:25,NR,15 DUNCAN ST,,,ON
***81742,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:26,,213 HURON ST,,,ON
***54380,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:26,AT,23 BEDFORD PARK AVENUE,,,ON
***54771,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:26,AT,20 LOMOND DRIVE,,,ON
***59320,2022-12-07,313,PARK-FAIL TO ACTIVATE MACHINE,75,13:26,AT,265 DURIE STREET,,,ON
***60574,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:26,AT,20 LOMOND DRIVE,,,ON
***62732,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:26,AT,100 COOPERAGE ST.,,,ON
***59077,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:26,OPP,2 COLBORNE ST,,,ON
***86873,2022-12-07,48,FAIL TO PARK/STOP PARALL. CURB,30,13:26,NR,11 SOHO ST,,,ON
***47176,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:27,,4700 KEELE ST,,,ON
***54381,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:27,AT,23 BEDFORD PARK AVENUE,,,ON
***60575,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:27,AT,20 LOMOND DRIVE,,,ON
***16943,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:27,NR,3208 DUNDAS ST W,,,ON
***54382,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:28,AT,23 BEDFORD PARK AVENUE,,,ON
***64345,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:28,AT,117 HAMMERSMITH AVENUE,,,ON
***18157,2022-12-07,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:28,NR,5 ELM ST,,,ON
***42297,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:28,NR,129 ALFRED AVE,,,ON
***46149,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:28,OPP,8 PARK RD,,,ON
***74259,2022-12-07,6,PARK-SIGNED HWY-EXC PERMT TIME,40,13:28,NR,7 CALLENDER ST,,,ON
***35277,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:29,,4700 KEELE ST,,,ON
***54772,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:29,AT,20 LOMOND DRIVE,,,ON
***58390,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:29,AT,13 ISABELLA STREET,,,ON
***60576,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:29,AT,20 LOMOND DRIVE,,,ON
***75309,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:29,AT,1201 DUNDAS ST E,,,ON
***16944,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:29,NR,3224 DUNDAS ST W,,,ON
***46150,2022-12-07,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:29,NR,8 PARK RD,,,ON
***46151,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:29,OPP,8 PARK RD,,,ON
***59078,2022-12-07,8,STAND VEH.-PROHIBIT TIME/DAY,100,13:29,NR,88 SCOTT ST,,,ON
***07190,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:29,OPP,130 PEARL ST,,,ON
***54383,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:30,AT,23 BEDFORD PARK AVENUE,,,ON
***58391,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:30,AT,13 ISABELLA STREET,,,ON
***88548,2022-12-07,347,PARK IN A FIRE ROUTE,250,13:30,AT,31 GILDER DR,,,ON
***41583,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:30,NR,514 BATHURST ST,,,ON
***42298,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:30,NR,133 ALFRED AVE,,,NB
***42299,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:30,NR,133 ALFRED AVE,,,ON
***89068,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:30,OPP,886 KINGSTON RD,,,ON
***20344,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:31,,4700 KEELE ST,,,ON
***02733,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:31,,640 ROSELAWN AVE,,,ON
***54384,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:31,AT,23 BEDFORD PARK AVENUE,,,ON
***60577,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:31,AT,20 LOMOND DRIVE,,,ON
***41584,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:31,NR,456 COLLEGE ST,,,ON
***91126,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:31,NR,205 PARLIAMENT ST,,,ON
***16945,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:31,NR,3224 DUNDAS ST W,,,ON
***42300,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:31,NR,137 ALFRED AVE,,,ON
***42301,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:31,NR,139 ALFRED AVE,,,ON
***55365,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:31,NR,620 MOUNT PLEASANT RD,,,ON
***73776,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:31,NR,75 DALHOUSIE ST,,,ON
***74260,2022-12-07,6,PARK-SIGNED HWY-EXC PERMT TIME,40,13:31,NR,8 HARVARD AVE,,,ON
***82883,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:31,NR,19 PALACE ST,,,ON
***89069,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:31,OPP,886 KINGSTON RD,,,ON
***07191,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:31,NR,100 SIMCOE ST,,,ON
***25614,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:32,,777 BAY STREET,,,ON
***91127,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:32,NR,205 PARLIAMENT ST,,,ON
***47265,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:32,NR,84 HELENDALE AVE,,,ON
***54773,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:33,AT,20 LOMOND DRIVE,,,ON
***41585,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:33,NR,456 COLLEGE ST,,,ON
***47266,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:33,NR,84 HELENDALE AVE,,,ON
***47267,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:33,NR,84 HELENDALE AVE,,,ON
***82884,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:33,NR,19 PALACE ST,,,NB
***54774,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:34,AT,20 LOMOND DRIVE,,,ON
***59321,2022-12-07,313,PARK-FAIL TO ACTIVATE MACHINE,75,13:34,AT,255 KENNEDY AVENUE,,,ON
***60578,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:34,AT,20 LOMOND DRIVE,,,ON
***88549,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:34,NR,2466 EGLINTON AVE E,,,ON
***88550,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:34,NR,2466 EGLINTON AVE E,,,ON
***47268,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:34,NR,98 HELENDALE AVE,,,ON
***73777,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:34,NR,173 CHURCH ST,,,ON
***86874,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:34,NR,254 QUEEN ST W,,,ON
***89070,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:34,OPP,942 KINGSTON RD,,,ON
***54775,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:35,AT,20 LOMOND DRIVE,,,ON
***54776,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:35,AT,20 LOMOND DRIVE,,,ON
***60579,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:35,AT,20 LOMOND DRIVE,,,ON
***25546,2022-12-07,419,STAND NON-TAXI IN SIGNED STAND,60,13:35,NR,393 UNIVERSITY AVE,,,ON
***46152,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:35,OPP,705 YONGE ST,,,ON
***47269,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:35,NR,98 HELENDALE AVE,,,ON
***47270,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:35,NR,98 HELENDALE AVE,,,ON
***86722,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:35,NR,51 ALEXANDER ST,,,ON
***87575,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:35,AT,240 MARKLAND DR,,,ON
***07192,2022-12-07,419,STAND NON-TAXI IN SIGNED STAND,60,13:35,NR,126 SIMCOE ST,,,ON
***60580,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:36,AT,20 LOMOND DRIVE,,,ON
***41586,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:36,NR,492 COLLEGE ST,,,ON
***45572,2022-12-07,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,13:36,NR,31 ELLIS AVE,,,ON
***46153,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:36,NR,705 YONGE ST,,,ON
***86723,2022-12-07,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,13:36,NR,51 ALEXANDER ST,,,ON
***87576,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:36,AT,240 MARKLAND DR,,,ON
***89071,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:36,OPP,942 KINGSTON RD,,,ON
***07193,2022-12-07,417,STAND VEH.-PSGR LD ZN LD/UNLD,100,13:36,NR,140 SIMCOE ST,,,ON
***01256,2022-12-07,337,PARK - ON BOULEVARD,50,13:37,,3 LAURALYNN CRES,,,ON
***54777,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:37,AT,20 LOMOND DRIVE,,,ON
***59322,2022-12-07,313,PARK-FAIL TO ACTIVATE MACHINE,75,13:37,AT,255 KENNEDY AVENUE,,,ON
***60497,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:37,AT,255 KENNEDY AVENUE,,,ON
***60581,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:37,AT,20 LOMOND DRIVE,,,ON
***41587,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:37,NR,500 COLLEGE ST,,,ON
***91128,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:37,NR,230 PARLIAMENT ST,,,ON
***59079,2022-12-07,134,PARK-SIGNED HWY-PUBLIC LANE,40,13:37,E/S,SPICE MILL LANE,N/O,ADELAIDE ST E,ON
***86724,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:37,NR,51 ALEXANDER ST,,,ON
***86875,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:37,OPP,17 STEPHANIE ST,,,ON
***87577,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:37,AT,240 MARKLAND DR,,,ON
***01257,2022-12-07,337,PARK - ON BOULEVARD,50,13:38,,3 LAURALYNN CRES,,,ON
***18158,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:38,N/S,EDWARD ST,E/O,BAY ST,ON
***87578,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:38,AT,240 MARKLAND DR,,,ON
***89072,2022-12-07,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,13:38,NR,1 LAWLOR AVE,,,AZ
***35260,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:39,,4700 KEELE  ST,,,ON
***54778,2022-12-07,4,PARK ON MUNICIPAL PROPERTY,30,13:39,AT,20 LOMOND DRIVE,,,NS
***54845,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:39,AT,1501 YONGE STREET,,,ON
***96269,2022-12-07,134,PARK-SIGNED HWY-PUBLIC LANE,40,13:39,R/O,137 LISGAR ST,,,ON
***54846,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:40,AT,1501 YONGE STREET,,,ON
***34589,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:40,AT,140 CHARLES ST W,,,ON
***41588,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:40,NR,520 COLLEGE ST,,,ON
***25547,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:40,NR,505 UNIVERSITY AVE,,,ON
***46154,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:40,NR,891 YONGE ST,,,ON
***89073,2022-12-07,207,PARK MACHINE-REQD FEE NOT PAID,30,13:40,NR,922 KINGSTON RD,,,NY
***46155,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:41,NR,895 YONGE ST,,,ON
***55366,2022-12-07,9,STOP-SIGNED HWY-PROHIBIT TM/DY,100,13:41,NR,33 ORCHARD VIEW BLVD,,,ON
***03429,2022-12-07,3,PARK ON PRIVATE PROPERTY,30,13:42,,270 THE KINGSWAY,,,ON
***55262,2022-12-07,312,PARKING MACH-NOT USED/NO FEE,75,13:42,AT,1501 YONGE STREET,,,ON
